date,zone,day_of_week,month,is_weekend,is_holiday,temperature_c,hdd,cdd,demand_avg_mw,demand_peak_mw,price_avg_eur_mwh,price_peak_eur_mwh,negative_price_hours,wind_cf_daily,solar_cf_daily,gas_price
2015-08-11,DE,1,8,0,0,21.65,0.0,3.65,50.1,58.1,35.551,40.709,0,0.3504,0.2129,11.904
2015-08-12,DE,2,8,0,0,26.1,0.0,8.1,50.0,59.0,32.128,43.662,0,0.4258,0.2253,11.16
2015-08-13,DE,3,8,0,0,18.75,0.0,0.75,50.8,57.1,30.771,42.14,0,0.2584,0.2213,11.046
2015-08-14,DE,4,8,0,0,17.95,0.05,0.0,51.3,59.2,32.543,41.317,0,0.4276,0.2035,10.859
2015-08-15,DE,5,8,1,0,20.23,0.0,2.23,39.6,45.7,29.833,39.878,0,0.4376,0.2132,10.965
2015-08-16,DE,6,8,1,0,21.42,0.0,3.42,40.1,46.0,33.781,42.473,0,0.3374,0.2076,10.794
2015-08-17,DE,0,8,0,0,21.14,0.0,3.14,51.5,60.4,33.653,42.902,0,0.4183,0.2133,10.813
2015-08-18,DE,1,8,0,0,24.7,0.0,6.7,52.0,59.9,27.725,39.588,0,0.3067,0.2071,10.963
2015-08-19,DE,2,8,0,0,18.94,0.0,0.94,52.1,59.2,30.374,43.367,0,0.353,0.202,11.357
2015-08-20,DE,3,8,0,0,18.43,0.0,0.43,52.4,61.0,30.463,42.965,0,0.36,0.2042,11.267
2015-08-21,DE,4,8,0,0,20.22,0.0,2.22,52.9,60.4,30.098,42.442,0,0.3684,0.1918,11.22
2015-08-22,DE,5,8,1,0,19.52,0.0,1.52,41.4,48.9,33.074,41.103,0,0.4041,0.1952,11.155
2015-08-23,DE,6,8,1,0,20.96,0.0,2.96,41.8,49.3,35.468,40.839,0,0.4263,0.1997,11.48
2015-08-24,DE,0,8,0,0,16.8,1.2,0.0,54.4,64.3,28.618,41.339,0,0.3626,0.1948,11.149
2015-08-25,DE,1,8,0,0,21.62,0.0,3.62,54.5,62.0,31.942,44.449,0,0.4417,0.1893,11.208
2015-08-26,DE,2,8,0,0,18.01,0.0,0.01,54.5,61.0,29.128,44.617,0,0.3696,0.1844,11.289
2015-08-27,DE,3,8,0,0,14.56,3.44,0.0,54.6,63.1,31.947,43.823,0,0.5307,0.1902,11.397
2015-08-28,DE,4,8,0,0,27.37,0.0,9.37,55.3,62.1,25.945,42.63,0,0.399,0.1864,11.534
2015-08-29,DE,5,8,1,0,12.69,5.31,0.0,42.8,48.8,32.807,43.059,0,0.4889,0.1859,11.394
2015-08-30,DE,6,8,1,0,20.05,0.0,2.05,43.5,50.0,34.116,41.807,0,0.4371,0.1786,11.855
2015-08-31,DE,0,8,0,0,18.39,0.0,0.39,56.2,65.6,22.748,38.122,0,0.3154,0.1815,11.844
2015-09-01,DE,1,9,0,0,14.92,3.08,0.0,56.1,63.9,21.251,38.227,0,0.3276,0.188,12.118
2015-09-02,DE,2,9,0,0,14.46,3.54,0.0,57.3,66.7,22.28,40.916,0,0.3834,0.1696,12.185
2015-09-03,DE,3,9,0,0,16.92,1.08,0.0,56.9,65.8,22.871,38.647,0,0.3341,0.1828,12.522
2015-09-04,DE,4,9,0,0,19.44,0.0,1.44,57.1,66.0,23.014,40.323,0,0.3191,0.1706,12.667
2015-09-05,DE,5,9,1,0,20.43,0.0,2.43,44.8,51.6,30.453,36.641,0,0.3667,0.1735,12.785
2015-09-06,DE,6,9,1,0,22.9,0.0,4.9,45.0,51.7,32.572,38.901,0,0.3531,0.1678,12.689
2015-09-07,DE,0,9,0,0,17.01,0.99,0.0,58.2,67.7,21.341,36.079,0,0.4225,0.1712,13.258
2015-09-08,DE,1,9,0,0,18.48,0.0,0.48,58.8,68.0,19.609,38.819,0,0.4416,0.1647,13.512
2015-09-09,DE,2,9,0,0,18.1,0.0,0.1,59.2,68.6,19.26,36.312,1,0.3739,0.1637,13.492
2015-09-10,DE,3,9,0,0,14.12,3.88,0.0,59.9,69.8,22.737,39.92,0,0.496,0.157,13.493
2015-09-11,DE,4,9,0,0,9.3,8.7,0.0,60.1,71.7,22.197,38.714,0,0.4912,0.1585,13.748
2015-09-12,DE,5,9,1,0,12.76,5.24,0.0,46.9,52.5,28.931,38.054,0,0.2437,0.1544,13.576
2015-09-13,DE,6,9,1,0,11.99,6.01,0.0,46.8,53.5,32.703,40.01,0,0.4021,0.1603,13.594
2015-09-14,DE,0,9,0,0,12.35,5.65,0.0,60.7,68.5,21.377,36.986,0,0.5273,0.1591,13.709
2015-09-15,DE,1,9,0,0,15.59,2.41,0.0,61.4,68.9,12.467,31.999,0,0.355,0.1454,12.987
2015-09-16,DE,2,9,0,0,15.99,2.01,0.0,61.4,69.2,20.985,35.65,0,0.487,0.1453,12.985
2015-09-17,DE,3,9,0,0,11.28,6.72,0.0,61.6,70.8,16.966,35.847,0,0.441,0.1472,12.823
2015-09-18,DE,4,9,0,0,19.62,0.0,1.62,62.1,73.1,12.448,34.612,0,0.3233,0.1426,13.139
2015-09-19,DE,5,9,1,0,15.58,2.42,0.0,49.0,57.4,30.539,38.72,0,0.4097,0.1387,12.825
2015-09-20,DE,6,9,1,0,13.93,4.07,0.0,49.5,57.3,31.717,38.119,0,0.3606,0.1413,12.581
2015-09-21,DE,0,9,0,0,13.21,4.79,0.0,63.5,74.5,10.977,18.108,0,0.3809,0.1306,12.28
2015-09-22,DE,1,9,0,0,12.51,5.49,0.0,63.8,76.4,14.288,34.231,0,0.4524,0.1294,12.314
2015-09-23,DE,2,9,0,0,15.03,2.97,0.0,63.7,76.4,13.281,37.565,0,0.3377,0.1282,12.36
2015-09-24,DE,3,9,0,0,10.08,7.92,0.0,65.0,76.9,9.752,18.967,0,0.3596,0.1226,12.313
2015-09-25,DE,4,9,0,0,17.44,0.56,0.0,65.3,76.4,11.173,31.675,0,0.4738,0.1276,12.114
2015-09-26,DE,5,9,1,0,14.87,3.13,0.0,51.0,58.2,30.043,36.804,0,0.4471,0.1278,12.552
2015-09-27,DE,6,9,1,0,15.06,2.94,0.0,51.4,59.2,24.957,34.753,0,0.3962,0.1109,12.48
2015-09-28,DE,0,9,0,0,15.92,2.08,0.0,66.2,76.7,11.159,24.506,0,0.2789,0.123,12.892
2015-09-29,DE,1,9,0,0,13.11,4.89,0.0,66.9,78.1,9.007,17.802,0,0.3433,0.1207,12.97
2015-09-30,DE,2,9,0,0,7.28,10.72,0.0,66.7,75.9,9.941,15.19,0,0.3441,0.1164,13.006
2015-10-01,DE,3,10,0,0,11.71,6.29,0.0,67.6,78.9,9.205,15.848,0,0.2631,0.1082,13.218
2015-10-02,DE,4,10,0,0,11.69,6.31,0.0,68.0,77.5,10.69,19.115,0,0.2864,0.11,13.481
2015-10-03,DE,5,10,1,0,15.2,2.8,0.0,53.1,62.6,21.119,33.404,0,0.3336,0.1069,14.013
2015-10-04,DE,6,10,1,0,17.38,0.62,0.0,53.3,62.8,19.76,35.423,0,0.2624,0.0926,14.409
2015-10-05,DE,0,10,0,0,7.28,10.72,0.0,68.6,79.2,10.712,23.335,0,0.3161,0.1002,14.014
2015-10-06,DE,1,10,0,0,13.14,4.86,0.0,69.0,78.7,11.329,19.151,0,0.4421,0.1019,14.471
2015-10-07,DE,2,10,0,0,12.76,5.24,0.0,69.5,79.7,10.164,14.755,0,0.4908,0.0931,14.054
2015-10-08,DE,3,10,0,0,11.85,6.15,0.0,70.2,80.7,11.092,17.006,0,0.37,0.0958,14.452
2015-10-09,DE,4,10,0,0,18.39,0.0,0.39,70.1,83.4,11.645,17.687,0,0.3617,0.0931,14.615
2015-10-10,DE,5,10,1,0,11.39,6.61,0.0,55.1,63.6,27.529,37.372,0,0.528,0.0943,14.547
2015-10-11,DE,6,10,1,0,9.73,8.27,0.0,55.7,64.4,23.111,35.164,0,0.4495,0.0964,14.459
2015-10-12,DE,0,10,0,0,8.28,9.72,0.0,71.8,83.2,12.774,25.619,0,0.331,0.0931,14.211
2015-10-13,DE,1,10,0,0,7.06,10.94,0.0,71.9,83.6,10.937,25.96,0,0.3221,0.0835,14.233
2015-10-14,DE,2,10,0,0,5.19,12.81,0.0,72.7,82.8,9.78,15.541,0,0.418,0.0751,14.844
2015-10-15,DE,3,10,0,0,7.94,10.06,0.0,72.5,85.2,9.549,14.754,0,0.4643,0.068,14.85
2015-10-16,DE,4,10,0,0,11.87,6.13,0.0,73.0,85.8,12.386,23.215,0,0.3541,0.075,15.228
2015-10-17,DE,5,10,1,0,14.88,3.12,0.0,57.5,67.6,22.718,37.809,0,0.4386,0.073,15.332
2015-10-18,DE,6,10,1,0,7.86,10.14,0.0,57.6,66.4,16.64,33.956,0,0.3863,0.0808,15.332
2015-10-19,DE,0,10,0,0,11.6,6.4,0.0,74.6,85.0,12.007,24.253,2,0.3369,0.0743,14.877
2015-10-20,DE,1,10,0,0,5.18,12.82,0.0,74.8,85.6,13.276,24.352,0,0.3443,0.0657,14.511
2015-10-21,DE,2,10,0,0,8.5,9.5,0.0,74.7,85.9,11.043,28.145,0,0.3889,0.0699,14.362
2015-10-22,DE,3,10,0,0,6.01,11.99,0.0,75.5,89.3,12.147,24.419,0,0.3311,0.0642,14.32
2015-10-23,DE,4,10,0,0,7.79,10.21,0.0,75.8,88.7,11.278,19.389,0,0.4149,0.0664,14.047
2015-10-24,DE,5,10,1,0,5.74,12.26,0.0,59.5,68.9,15.096,34.766,0,0.4416,0.0614,13.583
2015-10-25,DE,6,10,1,0,6.89,11.11,0.0,59.8,68.5,12.802,31.654,0,0.3714,0.0624,13.579
2015-10-26,DE,0,10,0,0,6.19,11.81,0.0,77.2,90.1,13.799,25.856,0,0.3391,0.0584,13.788
2015-10-27,DE,1,10,0,0,10.88,7.12,0.0,77.1,90.3,12.786,28.297,0,0.4197,0.057,13.699
2015-10-28,DE,2,10,0,0,12.97,5.03,0.0,77.3,87.7,15.346,29.237,0,0.2915,0.0606,13.279
2015-10-29,DE,3,10,0,0,7.94,10.06,0.0,77.6,90.5,11.534,31.406,0,0.5014,0.0569,12.84
2015-10-30,DE,4,10,0,0,7.61,10.39,0.0,78.1,90.4,12.57,31.674,0,0.4497,0.0518,12.631
2015-10-31,DE,5,10,1,0,8.5,9.5,0.0,61.4,70.3,15.341,35.654,0,0.4197,0.0426,13.351
2015-11-01,DE,6,11,1,0,7.08,10.92,0.0,61.4,72.9,11.632,34.773,0,0.3957,0.0473,13.289
2015-11-02,DE,0,11,0,0,9.0,9.0,0.0,79.5,92.1,14.03,28.4,1,0.4028,0.0508,12.688
2015-11-03,DE,1,11,0,0,10.65,7.35,0.0,80.2,93.0,13.972,28.415,0,0.4146,0.0469,12.673
2015-11-04,DE,2,11,0,0,3.13,14.87,0.0,79.8,95.5,13.769,30.09,0,0.3502,0.0414,12.388
2015-11-05,DE,3,11,0,0,5.95,12.05,0.0,80.4,93.8,13.221,23.064,0,0.3542,0.037,12.561
2015-11-06,DE,4,11,0,0,6.58,11.42,0.0,80.9,93.6,15.172,25.251,0,0.3922,0.0355,12.189
2015-11-07,DE,5,11,1,0,8.42,9.58,0.0,63.3,73.1,10.577,17.038,0,0.3783,0.041,12.198
2015-11-08,DE,6,11,1,0,7.84,10.16,0.0,63.2,72.6,11.189,28.707,0,0.3901,0.0418,12.587
2015-11-09,DE,0,11,0,0,8.68,9.32,0.0,81.7,94.5,15.997,29.904,0,0.4719,0.0285,12.916
2015-11-10,DE,1,11,0,0,4.88,13.12,0.0,81.8,95.4,12.671,34.308,0,0.4773,0.0333,12.86
2015-11-11,DE,2,11,0,0,2.53,15.47,0.0,81.9,93.8,14.452,26.214,0,0.3996,0.0457,12.604
2015-11-12,DE,3,11,0,0,2.58,15.42,0.0,82.7,94.3,16.298,30.121,0,0.4349,0.0312,12.848
2015-11-13,DE,4,11,0,0,2.57,15.43,0.0,82.8,99.3,16.253,28.494,0,0.3373,0.0328,13.169
2015-11-14,DE,5,11,1,0,2.85,15.15,0.0,64.9,74.6,11.541,19.905,0,0.4162,0.0258,13.153
2015-11-15,DE,6,11,1,0,-1.06,19.06,0.0,64.9,74.4,13.777,34.607,0,0.387,0.0246,13.367
2015-11-16,DE,0,11,0,0,2.5,15.5,0.0,83.5,95.6,18.307,30.223,0,0.3129,0.0307,13.241
2015-11-17,DE,1,11,0,0,5.1,12.9,0.0,83.7,99.2,17.894,28.587,0,0.3353,0.0299,13.043
2015-11-18,DE,2,11,0,0,1.59,16.41,0.0,84.8,97.9,14.055,21.794,0,0.4784,0.026,13.432
2015-11-19,DE,3,11,0,0,8.98,9.02,0.0,83.9,95.4,16.572,27.996,0,0.3645,0.0272,13.452
2015-11-20,DE,4,11,0,0,4.35,13.65,0.0,84.8,97.1,15.84,23.844,0,0.4425,0.0233,14.126
2015-11-21,DE,5,11,1,0,2.28,15.72,0.0,66.1,75.7,10.554,18.937,0,0.3395,0.0223,13.987
2015-11-22,DE,6,11,1,0,1.52,16.48,0.0,66.4,79.0,10.752,30.517,0,0.3937,0.0234,13.436
2015-11-23,DE,0,11,0,0,0.58,17.42,0.0,85.1,98.6,16.94,25.452,0,0.3917,0.0203,13.454
2015-11-24,DE,1,11,0,0,-4.11,22.11,0.0,85.5,98.1,14.943,28.192,0,0.4195,0.0229,13.369
2015-11-25,DE,2,11,0,0,-0.2,18.2,0.0,85.9,96.9,15.148,26.292,0,0.4305,0.0242,12.441
2015-11-26,DE,3,11,0,0,2.44,15.56,0.0,86.7,100.3,17.22,26.417,0,0.4145,0.0123,12.231
2015-11-27,DE,4,11,0,0,5.62,12.38,0.0,86.0,100.1,15.368,28.272,0,0.4115,0.0198,12.169
2015-11-28,DE,5,11,1,0,2.92,15.08,0.0,68.0,77.3,9.897,17.306,1,0.3556,0.0148,11.937
2015-11-29,DE,6,11,1,0,2.09,15.91,0.0,67.8,77.4,10.874,16.707,0,0.3193,0.0181,12.006
2015-11-30,DE,0,11,0,0,-0.36,18.36,0.0,87.3,101.6,17.829,28.821,0,0.3707,0.0149,11.969
2015-12-01,DE,1,12,0,0,0.84,17.16,0.0,87.4,100.0,16.175,27.652,0,0.45,0.0179,12.231
2015-12-02,DE,2,12,0,0,3.97,14.03,0.0,86.7,99.1,16.097,24.95,0,0.4557,0.0122,12.374
2015-12-03,DE,3,12,0,0,4.11,13.89,0.0,87.6,102.5,21.283,102.191,0,0.4039,0.0181,12.127
2015-12-04,DE,4,12,0,0,0.41,17.59,0.0,87.5,101.0,16.409,32.451,0,0.4758,0.0128,11.814
2015-12-05,DE,5,12,1,0,5.25,12.75,0.0,68.7,81.0,10.792,18.747,0,0.4158,0.0129,12.085
2015-12-06,DE,6,12,1,0,-0.52,18.52,0.0,68.8,79.1,8.854,14.754,0,0.4467,0.0121,11.695
2015-12-07,DE,0,12,0,0,3.8,14.2,0.0,88.4,102.9,19.103,26.261,0,0.431,0.0133,11.585
2015-12-08,DE,1,12,0,0,-0.86,18.86,0.0,88.2,102.2,17.035,25.678,0,0.3522,0.0139,11.475
2015-12-09,DE,2,12,0,0,3.11,14.89,0.0,88.6,103.0,29.617,123.814,0,0.3755,0.0193,11.366
2015-12-10,DE,3,12,0,0,4.45,13.55,0.0,88.7,101.6,18.185,26.99,0,0.3575,0.0101,11.72
2015-12-11,DE,4,12,0,0,-1.41,19.41,0.0,89.2,105.5,19.036,87.708,0,0.4429,0.0197,11.839
2015-12-12,DE,5,12,1,0,2.01,15.99,0.0,69.1,79.8,11.758,25.425,0,0.2707,0.0066,12.003
2015-12-13,DE,6,12,1,0,2.38,15.62,0.0,69.4,79.5,9.307,16.958,0,0.4121,0.0117,12.371
2015-12-14,DE,0,12,0,0,-1.92,19.92,0.0,88.8,102.9,19.621,98.163,0,0.3914,0.0127,11.829
2015-12-15,DE,1,12,0,0,-1.16,19.16,0.0,89.0,103.4,32.107,110.844,0,0.3717,0.008,11.929
2015-12-16,DE,2,12,0,0,-4.63,22.63,0.0,88.9,104.3,20.729,89.875,0,0.3717,0.0117,11.767
2015-12-17,DE,3,12,0,0,-4.21,22.21,0.0,89.0,101.6,16.807,23.594,0,0.4087,0.0098,11.944
2015-12-18,DE,4,12,0,0,-0.85,18.85,0.0,89.0,103.7,16.383,28.56,0,0.4618,0.0161,12.297
2015-12-19,DE,5,12,1,0,-3.99,21.99,0.0,70.0,79.3,8.329,14.884,1,0.366,0.0145,12.119
2015-12-20,DE,6,12,1,0,-1.74,19.74,0.0,69.8,79.3,9.804,17.629,0,0.3905,0.0138,12.116
2015-12-21,DE,0,12,0,0,1.31,16.69,0.0,89.4,102.6,18.525,29.908,0,0.3065,0.0132,11.641
2015-12-22,DE,1,12,0,0,-0.3,18.3,0.0,89.8,104.9,21.379,111.448,0,0.4104,0.0165,12.29
2015-12-23,DE,2,12,0,0,-0.73,18.73,0.0,89.8,104.9,17.129,28.323,0,0.4672,0.0116,12.223
2015-12-24,DE,3,12,0,0,0.48,17.52,0.0,90.2,103.9,28.867,105.306,0,0.3921,0.0152,12.279
2015-12-25,DE,4,12,0,1,1.66,16.34,0.0,90.2,104.2,21.247,102.186,0,0.3851,0.0187,12.48
2015-12-26,DE,5,12,1,1,0.44,17.56,0.0,69.8,80.3,9.904,15.734,0,0.4225,0.0152,12.209
2015-12-27,DE,6,12,1,0,-0.31,18.31,0.0,70.2,81.7,10.387,19.19,0,0.3434,0.0112,12.075
2015-12-28,DE,0,12,0,0,3.72,14.28,0.0,90.2,103.5,21.662,89.257,0,0.412,0.0206,11.874
2015-12-29,DE,1,12,0,0,1.17,16.83,0.0,89.8,101.3,36.605,113.748,0,0.2277,0.0086,11.831
2015-12-30,DE,2,12,0,0,0.15,17.85,0.0,89.7,102.5,18.304,29.085,0,0.3751,0.0181,11.741
2015-12-31,DE,3,12,0,0,-2.45,20.45,0.0,89.6,104.0,17.809,28.883,0,0.4,0.0137,11.71
2016-01-01,DE,4,1,0,1,3.38,14.62,0.0,89.6,108.7,22.489,103.108,0,0.4808,0.0193,12.383
2016-01-02,DE,5,1,1,0,2.17,15.83,0.0,69.7,79.6,9.484,17.047,0,0.3241,0.0138,12.681
2016-01-03,DE,6,1,1,0,4.18,13.82,0.0,69.8,80.8,11.36,19.12,0,0.432,0.0162,12.994
2016-01-04,DE,0,1,0,0,1.5,16.5,0.0,89.5,102.3,27.918,107.06,0,0.2794,0.0176,12.531
2016-01-05,DE,1,1,0,0,1.65,16.35,0.0,89.0,103.0,16.971,30.074,0,0.4781,0.0152,12.527
2016-01-06,DE,2,1,0,0,3.83,14.17,0.0,89.4,106.1,24.863,114.736,0,0.3516,0.0173,13.183
2016-01-07,DE,3,1,0,0,-6.58,24.58,0.0,89.8,104.4,17.773,30.054,0,0.3901,0.0114,13.331
2016-01-08,DE,4,1,0,0,-5.41,23.41,0.0,89.7,102.8,19.346,32.28,0,0.4129,0.0086,13.59
2016-01-09,DE,5,1,1,0,-3.03,21.03,0.0,69.9,80.6,10.731,27.576,0,0.4803,0.0063,13.702
2016-01-10,DE,6,1,1,0,-0.83,18.83,0.0,69.4,80.3,10.662,26.721,0,0.3938,0.014,13.489
2016-01-11,DE,0,1,0,0,-1.03,19.03,0.0,89.0,104.3,21.014,102.996,0,0.4338,0.0228,13.598
2016-01-12,DE,1,1,0,0,-2.81,20.81,0.0,88.9,100.3,17.906,35.108,0,0.4679,0.0134,13.405
2016-01-13,DE,2,1,0,0,0.12,17.88,0.0,88.5,100.9,16.204,28.14,0,0.379,0.0208,13.334
2016-01-14,DE,3,1,0,0,-2.9,20.9,0.0,88.9,101.5,19.802,97.777,1,0.402,0.0229,14.0
2016-01-15,DE,4,1,0,0,-5.37,23.37,0.0,88.5,102.2,26.269,108.486,0,0.3178,0.0166,14.313
2016-01-16,DE,5,1,1,0,-7.75,25.75,0.0,68.8,78.4,9.048,16.277,0,0.4557,0.0143,14.058
2016-01-17,DE,6,1,1,0,-3.16,21.16,0.0,68.6,78.4,9.42,17.02,0,0.4704,0.0204,13.612
2016-01-18,DE,0,1,0,0,0.41,17.59,0.0,88.0,100.8,16.246,26.672,0,0.341,0.0176,13.468
2016-01-19,DE,1,1,0,0,-3.06,21.06,0.0,88.0,100.0,18.33,26.089,0,0.3669,0.0282,12.749
2016-01-20,DE,2,1,0,0,0.21,17.79,0.0,87.1,98.4,16.66,32.463,0,0.4496,0.0284,13.062
2016-01-21,DE,3,1,0,0,-6.38,24.38,0.0,87.3,99.2,17.619,27.35,0,0.354,0.0317,13.306
2016-01-22,DE,4,1,0,0,-5.8,23.8,0.0,87.8,102.6,16.269,24.848,0,0.5044,0.025,13.219
2016-01-23,DE,5,1,1,0,-2.43,20.43,0.0,67.9,76.7,8.913,21.031,0,0.407,0.0236,13.67
2016-01-24,DE,6,1,1,0,-3.61,21.61,0.0,67.6,77.5,10.745,18.808,1,0.4412,0.0368,13.859
2016-01-25,DE,0,1,0,0,-0.22,18.22,0.0,86.3,97.6,16.015,29.498,0,0.4319,0.0295,13.657
2016-01-26,DE,1,1,0,0,-1.91,19.91,0.0,86.8,97.8,15.916,26.361,0,0.4182,0.0301,13.408
2016-01-27,DE,2,1,0,0,0.66,17.34,0.0,86.6,100.0,16.393,34.926,1,0.4244,0.0281,13.277
2016-01-28,DE,3,1,0,0,0.24,17.76,0.0,86.3,101.3,15.649,29.436,0,0.3604,0.0339,12.965
2016-01-29,DE,4,1,0,0,-7.1,25.1,0.0,85.4,97.5,15.772,33.618,0,0.3605,0.0431,13.201
2016-01-30,DE,5,1,1,0,-2.28,20.28,0.0,66.9,77.4,8.924,21.917,1,0.419,0.0408,13.314
2016-01-31,DE,6,1,1,0,-2.86,20.86,0.0,66.6,76.7,8.787,16.94,0,0.3534,0.0334,13.324
2016-02-01,DE,0,2,0,0,-2.88,20.88,0.0,85.0,96.4,15.312,23.87,0,0.3794,0.046,13.72
2016-02-02,DE,1,2,0,0,-1.67,19.67,0.0,84.8,96.9,12.572,27.208,0,0.4304,0.0428,13.679
2016-02-03,DE,2,2,0,0,-4.6,22.6,0.0,84.8,98.1,12.005,25.299,2,0.4869,0.0455,13.342
2016-02-04,DE,3,2,0,0,-0.99,18.99,0.0,84.2,100.3,13.17,84.76,0,0.4468,0.049,13.284
2016-02-05,DE,4,2,0,0,-5.4,23.4,0.0,83.7,96.5,16.11,24.238,0,0.2374,0.0487,13.391
2016-02-06,DE,5,2,1,0,-0.08,18.08,0.0,65.5,73.5,7.64,15.342,0,0.3796,0.057,13.372
2016-02-07,DE,6,2,1,0,0.79,17.21,0.0,65.0,75.7,8.673,15.445,1,0.3272,0.0557,13.268
2016-02-08,DE,0,2,0,0,0.62,17.38,0.0,82.9,96.6,13.876,29.871,0,0.4327,0.0587,13.196
2016-02-09,DE,1,2,0,0,1.26,16.74,0.0,83.3,94.1,14.197,25.543,0,0.3853,0.0524,13.182
2016-02-10,DE,2,2,0,0,4.3,13.7,0.0,82.6,94.2,13.475,31.918,0,0.4101,0.0561,14.142
2016-02-11,DE,3,2,0,0,-0.63,18.63,0.0,82.0,94.2,13.1,23.897,0,0.394,0.0635,14.346
2016-02-12,DE,4,2,0,0,-1.99,19.99,0.0,82.0,93.6,15.671,26.098,0,0.317,0.0624,14.415
2016-02-13,DE,5,2,1,0,5.27,12.73,0.0,64.2,72.0,6.634,19.92,2,0.3635,0.0517,14.55
2016-02-14,DE,6,2,1,0,2.06,15.94,0.0,63.4,72.6,9.498,16.265,1,0.3202,0.0674,14.604
2016-02-15,DE,0,2,0,0,-0.06,18.06,0.0,81.2,93.1,11.036,23.191,0,0.3965,0.0764,13.959
2016-02-16,DE,1,2,0,0,-0.67,18.67,0.0,80.7,93.9,12.494,28.193,0,0.3326,0.0641,13.446
2016-02-17,DE,2,2,0,0,1.22,16.78,0.0,80.8,92.5,11.984,31.64,0,0.44,0.0733,12.944
2016-02-18,DE,3,2,0,0,-2.35,20.35,0.0,80.7,93.0,10.802,26.662,1,0.4573,0.0795,12.886
2016-02-19,DE,4,2,0,0,-0.12,18.12,0.0,79.2,91.7,11.874,20.82,0,0.289,0.0629,13.059
2016-02-20,DE,5,2,1,0,2.0,16.0,0.0,61.7,71.7,8.068,16.516,1,0.328,0.0758,13.186
2016-02-21,DE,6,2,1,0,2.02,15.98,0.0,61.6,70.4,11.86,26.329,0,0.4389,0.0766,13.973
2016-02-22,DE,0,2,0,0,-0.63,18.63,0.0,78.6,88.9,10.72,27.716,1,0.4319,0.0806,14.389
2016-02-23,DE,1,2,0,0,-8.12,26.12,0.0,77.8,89.4,12.152,27.307,0,0.3266,0.0788,14.49
2016-02-24,DE,2,2,0,0,1.97,16.03,0.0,78.6,91.3,11.205,25.628,0,0.3481,0.0807,14.539
2016-02-25,DE,3,2,0,0,4.42,13.58,0.0,77.8,90.0,11.009,24.005,0,0.4351,0.0826,14.899
2016-02-26,DE,4,2,0,0,-1.13,19.13,0.0,77.1,88.1,9.275,27.141,0,0.3916,0.0764,14.34
2016-02-27,DE,5,2,1,0,1.51,16.49,0.0,60.2,69.9,14.23,24.967,0,0.4537,0.0836,14.11
2016-02-28,DE,6,2,1,0,3.38,14.62,0.0,59.3,68.4,12.74,25.275,0,0.4114,0.0892,14.061
2016-02-29,DE,0,2,0,0,-0.73,18.73,0.0,76.2,88.0,8.5,19.578,0,0.3284,0.0927,13.575
2016-03-01,DE,1,3,0,0,2.46,15.54,0.0,75.9,88.0,8.55,25.242,0,0.4542,0.0943,13.417
2016-03-02,DE,2,3,0,0,2.49,15.51,0.0,75.4,86.9,10.666,31.54,1,0.2824,0.099,13.038
2016-03-03,DE,3,3,0,0,0.89,17.11,0.0,74.5,83.5,7.288,18.114,3,0.3893,0.1055,13.116
2016-03-04,DE,4,3,0,0,1.47,16.53,0.0,74.6,87.1,7.721,16.814,1,0.3708,0.1004,13.452
2016-03-05,DE,5,3,1,0,2.41,15.59,0.0,57.4,66.0,11.44,23.324,1,0.3521,0.0945,13.667
2016-03-06,DE,6,3,1,0,0.3,17.7,0.0,57.3,66.7,13.952,24.647,0,0.4588,0.1051,13.468
2016-03-07,DE,0,3,0,0,5.26,12.74,0.0,73.6,85.9,8.221,14.418,0,0.4811,0.1088,13.82
2016-03-08,DE,1,3,0,0,3.48,14.52,0.0,73.2,83.1,7.023,12.891,1,0.4502,0.1134,14.21
2016-03-09,DE,2,3,0,0,-1.41,19.41,0.0,72.1,84.0,6.305,17.426,2,0.3844,0.1109,14.236
2016-03-10,DE,3,3,0,0,5.43,12.57,0.0,71.7,82.6,7.168,14.704,1,0.4328,0.1083,14.16
2016-03-11,DE,4,3,0,0,1.72,16.28,0.0,71.9,83.3,7.488,15.59,2,0.4114,0.1105,13.675
2016-03-12,DE,5,3,1,0,4.86,13.14,0.0,55.7,63.6,15.196,25.182,1,0.4173,0.1139,13.542
2016-03-13,DE,6,3,1,0,3.26,14.74,0.0,55.1,64.8,15.105,24.465,1,0.4929,0.1182,13.77
2016-03-14,DE,0,3,0,0,6.67,11.33,0.0,70.1,79.8,6.701,17.185,2,0.3354,0.1195,13.6
2016-03-15,DE,1,3,0,0,2.94,15.06,0.0,70.2,81.4,5.443,13.999,2,0.498,0.1246,13.377
2016-03-16,DE,2,3,0,0,7.75,10.25,0.0,69.7,80.5,6.979,12.521,0,0.4325,0.1166,13.949
2016-03-17,DE,3,3,0,0,5.94,12.06,0.0,69.3,80.3,7.841,18.066,0,0.3461,0.1309,13.539
2016-03-18,DE,4,3,0,0,5.88,12.12,0.0,69.1,80.1,6.344,22.179,1,0.3304,0.1324,13.183
2016-03-19,DE,5,3,1,0,5.89,12.11,0.0,53.4,62.0,15.781,25.54,0,0.4236,0.1391,12.88
2016-03-20,DE,6,3,1,0,-1.75,19.75,0.0,53.3,61.7,15.599,26.306,0,0.3554,0.1295,12.463
