date,gas_price_eur_mwh,coal_price_usd_t,carbon_price_eur_t,oil_price_usd_bbl,spark_spread,dark_spread,clean_spark_spread,shock_event
2015-12-31,11.71,60.129,21.171,68.503,-7.091,-49.033,9.846,
2016-01-01,12.383,60.211,21.927,68.943,-7.314,-49.699,10.228,
2016-01-02,12.681,59.557,21.553,69.514,-7.129,-49.472,10.113,
2016-01-03,12.994,59.593,20.999,67.812,-6.871,-48.967,9.928,
2016-01-04,12.531,58.013,21.045,69.185,-6.944,-49.271,9.892,
2016-01-05,12.527,56.046,20.964,68.982,-6.912,-49.527,9.859,
2016-01-06,13.183,54.821,20.8,71.101,-6.769,-49.584,9.871,
2016-01-07,13.331,55.284,20.848,71.523,-6.771,-49.549,9.908,
2016-01-08,13.59,54.613,21.214,69.755,-6.887,-49.991,10.085,
2016-01-09,13.702,54.759,20.953,69.727,-6.769,-49.731,9.993,
2016-01-10,13.489,53.879,20.805,68.341,-6.735,-49.744,9.909,
2016-01-11,13.598,52.949,21.101,66.888,-6.841,-50.166,10.04,
2016-01-12,13.405,52.453,21.66,67.285,-7.087,-50.752,10.241,
2016-01-13,13.334,52.846,20.747,67.233,-6.73,-49.865,9.868,
2016-01-14,14.0,52.951,20.775,67.897,-6.663,-49.873,9.957,
2016-01-15,14.313,51.364,20.076,68.154,-6.347,-49.508,9.714,
2016-01-16,14.058,52.375,19.95,65.78,-6.326,-49.226,9.634,
2016-01-17,13.612,50.215,19.856,65.557,-6.341,-49.502,9.544,
2016-01-18,13.468,51.027,20.332,65.356,-6.549,-49.795,9.717,
2016-01-19,12.749,51.5,20.558,65.72,-6.723,-49.919,9.723,
2016-01-20,13.062,50.6,21.384,64.585,-7.017,-50.812,10.09,
2016-01-21,13.306,49.319,20.986,66.348,-6.829,-50.668,9.96,
2016-01-22,13.219,49.941,21.086,66.223,-6.879,-50.654,9.99,
2016-01-23,13.67,49.763,20.335,65.265,-6.526,-50.007,9.742,
2016-01-24,13.859,50.059,19.697,64.414,-6.249,-49.385,9.509,
2016-01-25,13.657,49.784,19.155,63.686,-6.055,-48.942,9.269,
2016-01-26,13.408,50.36,19.465,63.519,-6.209,-49.125,9.364,
2016-01-27,13.277,50.466,19.147,62.207,-6.097,-48.822,9.221,
2016-01-28,12.965,49.985,18.702,62.389,-5.955,-48.501,9.006,
2016-01-29,13.201,48.796,18.711,62.142,-5.931,-48.708,9.038,
2016-01-30,13.314,48.786,18.167,60.73,-5.701,-48.22,8.833,
2016-01-31,13.324,49.539,17.363,61.108,-5.378,-47.37,8.513,
2016-02-01,13.72,49.425,17.554,60.334,-5.407,-47.561,8.636,
2016-02-02,13.679,48.223,16.731,61.358,-5.083,-47.021,8.302,
2016-02-03,13.342,47.894,16.267,59.801,-4.937,-46.658,8.076,
2016-02-04,13.284,47.37,16.39,60.288,-4.993,-46.856,8.119,
2016-02-05,13.391,47.539,16.907,59.13,-5.187,-47.293,8.338,
2016-02-06,13.372,48.347,17.335,57.616,-5.361,-47.543,8.507,
2016-02-07,13.268,49.332,17.511,57.819,-5.443,-47.538,8.565,
2016-02-08,13.196,49.048,17.612,57.556,-5.492,-47.676,8.597,
2016-02-09,13.182,49.106,17.373,58.107,-5.398,-47.451,8.5,
2016-02-10,14.142,47.797,17.485,57.312,-5.33,-47.771,8.658,
2016-02-11,14.346,47.83,17.752,58.525,-5.413,-48.005,8.789,
2016-02-12,14.415,48.642,16.92,60.201,-5.072,-47.121,8.464,
2016-02-13,14.55,49.429,16.507,59.3,-4.891,-46.618,8.315,
2016-02-14,14.604,49.416,16.6,60.458,-4.922,-46.704,8.358,
2016-02-15,13.959,50.138,16.603,60.236,-4.999,-46.586,8.283,
2016-02-16,13.446,50.516,15.801,60.939,-4.739,-45.802,7.902,
2016-02-17,12.944,50.557,15.764,62.222,-4.783,-45.761,7.828,
2016-02-18,12.886,50.031,15.604,63.648,-4.726,-45.705,7.758,
2016-02-19,13.059,49.741,15.53,61.852,-4.676,-45.687,7.748,
2016-02-20,13.186,48.428,15.764,61.995,-4.754,-46.116,7.857,
2016-02-21,13.973,47.629,15.731,64.002,-4.649,-46.22,7.936,
2016-02-22,14.389,47.132,15.802,64.004,-4.628,-46.366,8.014,
2016-02-23,14.49,46.638,15.774,62.163,-4.605,-46.423,8.014,
2016-02-24,14.539,46.952,15.702,60.356,-4.57,-46.306,7.991,
2016-02-25,14.899,47.209,15.474,60.051,-4.437,-46.058,7.942,
2016-02-26,14.34,46.483,15.307,61.379,-4.436,-46.029,7.81,
2016-02-27,14.11,46.929,15.143,61.653,-4.397,-45.807,7.717,
2016-02-28,14.061,47.544,14.981,59.908,-4.338,-45.559,7.646,
2016-02-29,13.575,47.165,14.606,60.35,-4.246,-45.285,7.44,
2016-03-01,13.417,48.845,14.099,60.572,-4.061,-44.548,7.218,
2016-03-02,13.038,48.483,14.139,58.036,-4.122,-44.644,7.189,
2016-03-03,13.116,49.867,14.01,58.308,-4.061,-44.298,7.147,
2016-03-04,13.452,49.744,13.848,55.919,-3.957,-44.172,7.122,
2016-03-05,13.667,49.66,13.567,56.047,-3.819,-43.934,7.035,
2016-03-06,13.468,49.266,13.732,54.696,-3.908,-44.147,7.077,
2016-03-07,13.82,48.233,13.55,56.59,-3.794,-44.156,7.046,
2016-03-08,14.21,48.304,13.295,56.05,-3.646,-43.915,6.99,
2016-03-09,14.236,48.331,13.271,56.019,-3.633,-43.888,6.983,
2016-03-10,14.16,47.286,13.134,56.942,-3.588,-43.939,6.919,
2016-03-11,13.675,47.151,12.918,57.056,-3.558,-43.768,6.776,
2016-03-12,13.542,48.196,13.049,55.709,-3.626,-43.711,6.813,
2016-03-13,13.77,47.636,12.899,56.023,-3.539,-43.669,6.779,
2016-03-14,13.6,48.274,12.699,55.399,-3.479,-43.383,6.68,
2016-03-15,13.377,47.865,12.978,56.026,-3.617,-43.703,6.765,
2016-03-16,13.949,49.493,12.71,56.097,-3.443,-43.191,6.725,
2016-03-17,13.539,48.916,12.55,55.03,-3.427,-43.143,6.613,
2016-03-18,13.183,48.81,12.245,55.864,-3.347,-42.885,6.449,
2016-03-19,12.88,50.867,12.134,55.936,-3.338,-42.443,6.369,
2016-03-20,12.463,52.168,12.406,56.235,-3.496,-42.471,6.429,
2016-03-21,12.044,52.333,12.128,57.715,-3.434,-42.193,6.268,
2016-03-22,12.287,52.408,11.537,56.694,-3.169,-41.648,6.06,
2016-03-23,12.499,53.362,11.793,55.069,-3.247,-41.72,6.187,
2016-03-24,12.593,54.175,11.402,55.061,-3.079,-41.232,6.042,
2016-03-25,12.679,53.93,10.979,54.738,-2.9,-40.893,5.883,
2016-03-26,12.575,53.81,10.855,54.302,-2.863,-40.802,5.822,
2016-03-27,12.563,54.167,10.789,53.902,-2.838,-40.683,5.794,
2016-03-28,12.592,52.607,10.892,53.901,-2.876,-41.035,5.838,
2016-03-29,12.604,53.365,10.467,51.986,-2.704,-40.526,5.67,
2016-03-30,12.691,53.359,10.503,51.554,-2.708,-40.559,5.694,
2016-03-31,12.901,54.106,10.604,51.312,-2.724,-40.526,5.759,
2016-04-01,12.221,54.73,10.863,51.907,-2.907,-40.655,5.783,
2016-04-02,11.953,55.283,11.05,53.363,-3.014,-40.731,5.826,
2016-04-03,11.691,55.095,11.215,53.418,-3.111,-40.911,5.862,
2016-04-04,11.364,55.438,11.345,53.503,-3.201,-40.971,5.875,
2016-04-05,11.427,55.223,11.681,52.636,-3.328,-41.309,6.017,
2016-04-06,11.259,55.232,11.886,51.217,-3.43,-41.492,6.079,
2016-04-07,10.89,53.544,11.894,50.186,-3.476,-41.78,6.039,
2016-04-08,10.785,54.075,11.741,50.395,-3.428,-41.555,5.965,
2016-04-09,10.705,54.62,11.853,49.767,-3.482,-41.564,6.0,
2016-04-10,10.66,55.475,11.946,48.516,-3.524,-41.505,6.032,
2016-04-11,10.834,54.573,12.283,49.41,-3.639,-41.96,6.188,
2016-04-12,10.913,54.701,12.232,50.014,-3.609,-41.892,6.177,
2016-04-13,10.812,54.895,12.445,49.508,-3.706,-42.052,6.25,
2016-04-14,10.645,53.911,12.18,47.878,-3.62,-41.977,6.125,
2016-04-15,10.839,55.374,12.528,46.477,-3.736,-42.046,6.286,
2016-04-16,11.036,56.555,12.413,46.562,-3.667,-41.746,6.264,
2016-04-17,10.482,56.781,12.149,46.729,-3.626,-41.471,6.093,
2016-04-18,10.073,57.244,12.398,46.071,-3.774,-41.618,6.144,
2016-04-19,9.786,55.393,12.332,45.588,-3.781,-41.867,6.084,
2016-04-20,9.407,55.769,12.221,44.705,-3.782,-41.704,5.995,
2016-04-21,9.277,56.665,12.368,44.601,-3.856,-41.687,6.039,
2016-04-22,9.42,55.678,12.376,44.719,-3.842,-41.859,6.059,
2016-04-23,9.309,56.042,12.183,45.13,-3.778,-41.625,5.969,
2016-04-24,9.438,53.59,12.473,42.654,-3.879,-42.294,6.1,
2016-04-25,9.293,54.414,12.394,41.528,-3.864,-42.086,6.051,
2016-04-26,9.038,55.252,11.918,42.372,-3.704,-41.517,5.83,
2016-04-27,9.026,54.264,11.779,41.596,-3.65,-41.557,5.773,
2016-04-28,9.221,54.86,11.374,41.294,-3.465,-41.093,5.634,
2016-04-29,9.022,55.925,11.067,42.486,-3.365,-40.639,5.488,
2016-04-30,9.015,54.95,10.917,41.873,-3.306,-40.667,5.427,
2016-05-01,8.728,55.028,10.649,40.23,-3.233,-40.413,5.286,
2016-05-02,8.645,53.54,10.489,39.572,-3.178,-40.516,5.212,
2016-05-03,8.457,55.147,10.5,39.746,-3.205,-40.259,5.195,
2016-05-04,8.081,54.606,10.546,39.013,-3.268,-40.39,5.169,
2016-05-05,8.264,53.621,10.485,38.602,-3.222,-40.5,5.166,
2016-05-06,8.298,53.106,10.428,38.438,-3.195,-40.535,5.148,
2016-05-07,8.146,53.492,10.478,38.377,-3.233,-40.515,5.15,
2016-05-08,8.058,54.131,10.429,38.165,-3.223,-40.364,5.12,
2016-05-09,8.079,55.509,10.149,38.694,-3.109,-39.883,5.01,
2016-05-10,7.697,55.69,10.469,39.034,-3.282,-40.14,5.093,
2016-05-11,7.73,55.221,10.475,38.857,-3.281,-40.224,5.1,
2016-05-12,7.578,54.981,10.517,38.32,-3.315,-40.302,5.098,
2016-05-13,7.425,53.86,10.599,38.696,-3.366,-40.563,5.113,
2016-05-14,7.468,54.639,10.618,38.969,-3.368,-40.449,5.126,
2016-05-15,7.525,54.564,10.505,40.523,-3.317,-40.36,5.087,
2016-05-16,7.44,54.019,10.596,40.706,-3.363,-40.533,5.114,
2016-05-17,7.179,54.929,10.576,39.892,-3.386,-40.364,5.075,
2016-05-18,7.392,55.444,10.309,41.168,-3.254,-40.037,4.993,
2016-05-19,7.514,55.436,10.637,41.286,-3.371,-40.334,5.139,
2016-05-20,7.509,54.887,10.76,41.641,-3.421,-40.536,5.187,
2016-05-21,7.511,54.237,10.788,41.588,-3.432,-40.67,5.199,
2016-05-22,7.261,53.039,10.91,39.641,-3.51,-40.979,5.218,
2016-05-23,7.298,52.659,11.196,39.288,-3.62,-41.3,5.337,
2016-05-24,7.418,52.345,11.221,39.81,-3.616,-41.375,5.361,
2016-05-25,7.333,53.128,10.998,40.021,-3.537,-41.044,5.262,
2016-05-26,7.502,53.654,11.42,39.471,-3.685,-41.335,5.45,
2016-05-27,7.243,52.854,11.571,39.824,-3.776,-41.605,5.48,
2016-05-28,7.262,51.963,11.748,38.946,-3.845,-41.913,5.554,
2016-05-29,7.472,54.19,11.834,39.355,-3.855,-41.619,5.613,
2016-05-30,7.38,52.719,11.691,38.581,-3.808,-41.736,5.545,
2016-05-31,7.113,54.081,11.755,38.845,-3.865,-41.566,5.539,
2016-06-01,7.058,53.941,11.982,38.822,-3.962,-41.794,5.623,
2016-06-02,7.152,53.782,11.9,37.839,-3.919,-41.746,5.601,
2016-06-03,6.798,53.571,11.913,36.963,-3.966,-41.794,5.565,
2016-06-04,6.792,53.614,11.4,36.354,-3.761,-41.324,5.359,
2016-06-05,6.861,53.926,11.137,36.458,-3.647,-41.035,5.262,
2016-06-06,7.037,54.554,11.116,36.151,-3.618,-40.912,5.274,
2016-06-07,6.926,54.937,11.159,36.56,-3.649,-40.887,5.278,
2016-06-08,6.949,55.612,11.18,37.077,-3.654,-40.793,5.29,
2016-06-09,7.1,54.941,10.776,38.107,-3.475,-40.541,5.146,
2016-06-10,7.146,53.528,10.622,38.636,-3.408,-40.638,5.089,
2016-06-11,7.096,53.117,10.919,37.908,-3.533,-40.975,5.203,
2016-06-12,6.954,53.285,11.005,38.247,-3.584,-41.023,5.22,
2016-06-13,7.113,53.444,11.112,38.068,-3.608,-41.094,5.282,
2016-06-14,7.124,53.53,11.16,38.597,-3.626,-41.123,5.302,
2016-06-15,7.223,53.565,10.98,38.644,-3.542,-40.954,5.242,
2016-06-16,7.218,53.721,11.464,38.28,-3.737,-41.364,5.435,
2016-06-17,7.294,54.582,11.487,39.891,-3.737,-41.241,5.453,
2016-06-18,7.225,54.847,11.303,39.639,-3.671,-41.032,5.371,
2016-06-19,7.27,55.543,11.375,40.537,-3.695,-40.981,5.405,
2016-06-20,7.253,55.266,11.99,40.825,-3.943,-41.58,5.649,
2016-06-21,7.122,54.691,11.764,41.513,-3.868,-41.473,5.544,
2016-06-22,7.057,54.795,11.749,42.059,-3.87,-41.442,5.53,
2016-06-23,6.908,53.911,11.802,42.514,-3.908,-41.637,5.534,
2016-06-24,6.965,53.257,11.962,41.945,-3.965,-41.89,5.604,
2016-06-25,6.874,52.503,12.273,42.423,-4.101,-42.296,5.718,
2016-06-26,6.978,53.485,12.964,41.118,-4.365,-42.753,6.007,
2016-06-27,6.85,52.991,12.743,40.321,-4.291,-42.637,5.903,
2016-06-28,6.798,52.024,12.829,40.358,-4.332,-42.875,5.931,
2016-06-29,6.88,52.42,12.983,40.087,-4.384,-42.948,6.003,
2016-06-30,7.245,52.604,12.5,39.364,-4.148,-42.482,5.852,
2016-07-01,6.93,52.618,12.469,39.032,-4.172,-42.453,5.803,
2016-07-02,7.278,53.051,12.65,38.378,-4.204,-42.543,5.916,
2016-07-03,7.096,53.08,12.694,37.095,-4.243,-42.578,5.912,
2016-07-04,7.064,53.092,12.639,36.552,-4.225,-42.527,5.887,
2016-07-05,6.969,52.951,12.662,36.95,-4.245,-42.571,5.885,
2016-07-06,7.157,52.717,12.547,37.241,-4.177,-42.506,5.861,
2016-07-07,7.267,52.374,12.745,37.898,-4.243,-42.742,5.953,
2016-07-08,7.501,53.771,12.524,37.907,-4.127,-42.31,5.892,
2016-07-09,7.503,53.692,12.362,36.894,-4.062,-42.177,5.827,
2016-07-10,7.521,53.073,12.383,36.366,-4.068,-42.299,5.838,
2016-07-11,7.314,53.259,12.42,36.746,-4.108,-42.302,5.829,
2016-07-12,7.714,53.481,12.541,36.033,-4.109,-42.373,5.924,
2016-07-13,7.465,54.751,12.309,35.356,-4.045,-41.953,5.802,
2016-07-14,7.458,54.676,12.087,35.162,-3.957,-41.766,5.712,
2016-07-15,7.687,54.015,11.75,35.758,-3.796,-41.573,5.604,
2016-07-16,7.782,53.513,11.378,35.279,-3.636,-41.322,5.467,
2016-07-17,7.771,54.448,11.142,35.225,-3.543,-40.953,5.371,
2016-07-18,7.903,52.504,11.373,34.476,-3.619,-41.485,5.479,
2016-07-19,7.968,52.698,11.62,34.817,-3.71,-41.675,5.585,
2016-07-20,7.495,52.077,11.652,34.695,-3.779,-41.807,5.542,
2016-07-21,7.584,52.694,11.793,34.561,-3.825,-41.832,5.61,
2016-07-22,7.234,52.334,11.892,33.883,-3.906,-41.98,5.608,
2016-07-23,7.348,53.047,11.922,32.014,-3.904,-41.888,5.633,
2016-07-24,7.113,54.548,11.791,30.871,-3.88,-41.521,5.553,
2016-07-25,7.333,54.559,12.052,31.025,-3.958,-41.754,5.684,
2016-07-26,7.417,54.856,12.22,32.297,-4.015,-41.856,5.761,
2016-07-27,7.597,53.556,12.329,32.96,-4.038,-42.17,5.826,
2016-07-28,7.826,53.213,12.617,33.511,-4.126,-42.486,5.967,
2016-07-29,8.329,52.614,12.489,33.326,-4.016,-42.471,5.975,
2016-07-30,8.227,51.912,11.799,33.065,-3.752,-41.967,5.687,
2016-07-31,8.303,51.528,12.255,33.073,-3.925,-42.442,5.879,
2016-08-01,8.571,51.73,12.458,33.24,-3.975,-42.59,5.991,
2016-08-02,8.864,51.773,12.581,33.459,-3.99,-42.694,6.075,
2016-08-03,8.8,52.088,13.144,33.296,-4.222,-43.148,6.293,
2016-08-04,8.892,53.071,13.443,33.303,-4.331,-43.254,6.424,
2016-08-05,8.363,53.482,12.847,34.184,-4.155,-42.648,6.122,
2016-08-06,8.398,54.284,12.615,33.229,-4.058,-42.306,6.034,
2016-08-07,8.453,54.256,12.491,33.279,-4.002,-42.199,5.991,
2016-08-08,9.038,54.936,12.753,33.785,-4.038,-42.322,6.164,
2016-08-09,9.372,54.779,12.229,33.67,-3.789,-41.876,5.994,
2016-08-10,9.562,53.982,12.186,33.251,-3.749,-41.97,5.999,
2016-08-11,9.921,54.589,12.345,33.623,-3.771,-42.012,6.105,
2016-08-12,9.912,54.751,12.052,32.3,-3.655,-41.722,5.987,
2016-08-13,9.949,55.017,12.343,33.213,-3.767,-41.94,6.108,
2016-08-14,10.34,54.193,12.257,33.501,-3.686,-41.999,6.119,
2016-08-15,10.994,55.396,12.531,33.267,-3.719,-42.045,6.306,
2016-08-16,10.751,56.052,12.255,33.124,-3.637,-41.688,6.167,
2016-08-17,10.72,57.391,12.168,31.67,-3.606,-41.386,6.128,
2016-08-18,10.856,56.789,12.178,31.62,-3.594,-41.496,6.149,
2016-08-19,10.781,57.463,11.805,31.326,-3.454,-41.048,5.99,
2016-08-20,10.966,56.933,11.425,31.703,-3.28,-40.794,5.86,
2016-08-21,11.274,56.895,10.977,32.106,-3.065,-40.397,5.717,
2016-08-22,10.806,57.158,10.782,31.435,-3.042,-40.178,5.584,
2016-08-23,10.686,57.001,10.643,31.769,-3.0,-40.079,5.515,
2016-08-24,10.567,57.839,10.703,31.37,-3.038,-39.993,5.525,
2016-08-25,10.338,56.41,10.766,31.169,-3.09,-40.287,5.523,
2016-08-26,9.725,55.957,10.572,32.054,-3.084,-40.188,5.373,
2016-08-27,9.311,54.747,10.806,32.836,-3.227,-40.601,5.418,
2016-08-28,9.138,54.228,10.939,31.461,-3.301,-40.807,5.451,
2016-08-29,8.713,54.0,11.279,31.214,-3.486,-41.151,5.536,
2016-08-30,8.735,54.918,11.754,30.89,-3.674,-41.425,5.729,
2016-08-31,8.731,56.419,11.396,31.461,-3.531,-40.853,5.586,
2016-09-01,8.509,56.506,11.341,30.919,-3.535,-40.789,5.537,
2016-09-02,8.3,56.74,11.566,30.847,-3.65,-40.953,5.603,
2016-09-03,8.314,57.226,11.342,31.257,-3.559,-40.67,5.515,
2016-09-04,8.484,59.461,11.256,31.0,-3.504,-40.221,5.501,
2016-09-05,8.648,60.191,11.136,30.775,-3.437,-39.99,5.472,
2016-09-06,8.765,59.444,11.044,30.824,-3.387,-40.033,5.449,
2016-09-07,8.983,58.905,10.638,29.761,-3.198,-39.756,5.312,
2016-09-08,8.7,57.745,10.605,29.124,-3.218,-39.92,5.265,
2016-09-09,8.547,57.074,10.511,29.817,-3.199,-39.948,5.21,
2016-09-10,8.689,57.088,10.414,29.585,-3.144,-39.858,5.188,
2016-09-11,8.76,57.588,10.225,29.604,-3.06,-39.605,5.121,
2016-09-12,8.315,57.771,10.381,29.455,-3.174,-39.714,5.131,
2016-09-13,8.692,57.008,10.426,29.436,-3.148,-39.882,5.193,
2016-09-14,8.671,56.91,10.449,29.885,-3.159,-39.919,5.199,
2016-09-15,8.969,56.908,10.619,29.508,-3.192,-40.072,5.303,
2016-09-16,9.141,56.258,10.851,30.682,-3.265,-40.389,5.416,
2016-09-17,9.113,54.407,10.732,31.362,-3.221,-40.591,5.365,
2016-09-18,9.239,54.61,10.948,31.636,-3.292,-40.752,5.466,
2016-09-19,9.52,55.364,11.281,31.84,-3.392,-40.926,5.633,
2016-09-20,9.736,55.109,11.146,32.818,-3.313,-40.846,5.604,
2016-09-21,9.788,55.774,11.173,32.472,-3.318,-40.76,5.621,
2016-09-22,9.791,56.975,11.297,31.471,-3.367,-40.672,5.671,
2016-09-23,9.738,58.498,11.249,30.451,-3.354,-40.374,5.645,
2016-09-24,10.199,59.097,11.233,30.248,-3.293,-40.26,5.693,
2016-09-25,10.475,58.617,11.491,30.543,-3.364,-40.573,5.829,
2016-09-26,10.539,58.745,11.451,31.118,-3.34,-40.515,5.82,
2016-09-27,10.311,57.316,11.592,31.472,-3.424,-40.88,5.85,
2016-09-28,10.435,57.666,11.517,31.918,-3.379,-40.755,5.835,
2016-09-29,10.423,57.245,11.446,33.079,-3.352,-40.76,5.804,
2016-09-30,9.971,57.674,11.061,33.014,-3.251,-40.343,5.598,
2016-10-01,9.863,55.87,11.147,32.788,-3.299,-40.721,5.619,
2016-10-02,9.346,56.574,11.467,33.668,-3.487,-40.891,5.686,
2016-10-03,9.429,56.613,11.772,34.687,-3.599,-41.159,5.818,
2016-10-04,9.697,55.813,11.819,34.962,-3.587,-41.335,5.868,
2016-10-05,9.258,56.206,12.356,35.364,-3.853,-41.753,6.032,
2016-10-06,9.599,56.36,12.338,35.607,-3.806,-41.711,6.065,
2016-10-07,9.403,55.546,12.651,36.487,-3.954,-42.128,6.167,
2016-10-08,9.17,56.352,12.629,36.71,-3.973,-41.974,6.13,
2016-10-09,9.276,57.193,12.65,37.642,-3.969,-41.853,6.151,
2016-10-10,9.347,57.728,12.439,39.104,-3.876,-41.574,6.075,
2016-10-11,9.457,58.346,12.039,38.525,-3.703,-41.111,5.928,
2016-10-12,9.75,58.597,11.578,39.245,-3.484,-40.654,5.778,
2016-10-13,9.617,59.837,11.558,39.39,-3.492,-40.429,5.755,
2016-10-14,9.901,59.032,11.328,39.25,-3.366,-40.357,5.696,
2016-10-15,10.106,57.853,10.95,39.832,-3.191,-40.213,5.569,
2016-10-16,9.953,57.513,10.544,39.346,-3.046,-39.904,5.388,
2016-10-17,9.951,58.315,10.381,40.519,-2.982,-39.624,5.323,
2016-10-18,9.781,57.718,10.7,40.674,-3.129,-40.011,5.431,
2016-10-19,9.646,57.584,10.99,41.747,-3.261,-40.294,5.531,
2016-10-20,9.449,57.547,11.01,41.006,-3.292,-40.317,5.515,
2016-10-21,9.436,57.551,11.261,41.897,-3.394,-40.543,5.614,
2016-10-22,9.358,57.367,11.41,41.456,-3.463,-40.708,5.665,
2016-10-23,9.496,57.291,11.189,40.742,-3.358,-40.522,5.593,
2016-10-24,9.84,57.157,11.556,40.365,-3.465,-40.874,5.78,
2016-10-25,9.911,59.208,11.312,38.986,-3.359,-40.313,5.691,
2016-10-26,10.23,58.474,11.307,38.575,-3.319,-40.431,5.726,
2016-10-27,10.299,57.64,11.266,38.887,-3.295,-40.533,5.718,
2016-10-28,10.039,57.035,11.188,37.887,-3.294,-40.563,5.656,
2016-10-29,9.933,57.136,11.099,37.702,-3.271,-40.466,5.608,
2016-10-30,9.928,56.574,11.252,38.677,-3.333,-40.698,5.669,
2016-10-31,9.813,56.986,11.198,38.931,-3.325,-40.581,5.634,
2016-11-01,10.197,57.421,10.801,39.249,-3.121,-40.151,5.52,
2016-11-02,10.511,57.23,11.016,38.762,-3.17,-40.376,5.643,
2016-11-03,10.121,57.351,10.629,38.594,-3.061,-40.008,5.442,
2016-11-04,10.446,55.708,10.357,37.878,-2.914,-40.037,5.372,
2016-11-05,10.43,55.403,10.647,38.528,-3.032,-40.348,5.486,
2016-11-06,10.559,55.524,10.731,37.93,-3.05,-40.404,5.534,
2016-11-07,10.785,54.598,10.91,38.74,-3.095,-40.719,5.633,
2016-11-08,10.842,54.453,10.997,36.745,-3.123,-40.822,5.674,
2016-11-09,10.924,54.361,10.986,37.212,-3.109,-40.827,5.68,
2016-11-10,10.904,53.431,10.955,37.257,-3.099,-40.954,5.665,
2016-11-11,10.935,53.561,11.183,36.529,-3.187,-41.138,5.76,
2016-11-12,10.983,54.597,10.795,36.647,-3.026,-40.616,5.61,
2016-11-13,10.822,54.293,10.599,36.535,-2.967,-40.491,5.513,
2016-11-14,11.32,53.264,10.352,35.679,-2.809,-40.439,5.472,
2016-11-15,11.809,52.894,10.346,35.42,-2.749,-40.496,5.528,
2016-11-16,11.53,52.708,10.855,36.308,-2.985,-40.985,5.698,
2016-11-17,11.285,53.22,10.674,35.147,-2.942,-40.737,5.597,
2016-11-18,11.572,54.146,10.898,34.85,-2.998,-40.784,5.721,
2016-11-19,11.524,54.755,10.983,34.603,-3.037,-40.759,5.749,
2016-11-20,11.057,54.848,11.22,33.857,-3.187,-40.957,5.789,
2016-11-21,11.234,55.121,11.388,34.388,-3.234,-41.063,5.877,
2016-11-22,11.039,53.784,11.267,34.939,-3.208,-41.176,5.805,
2016-11-23,10.889,53.224,10.856,36.041,-3.061,-40.9,5.624,
2016-11-24,11.114,53.839,11.067,36.415,-3.119,-40.987,5.734,
2016-11-25,11.046,53.707,10.972,38.142,-3.089,-40.924,5.688,
2016-11-26,11.2,53.333,11.074,37.448,-3.112,-41.078,5.747,
2016-11-27,11.621,52.804,11.185,38.167,-3.107,-41.266,5.841,
2016-11-28,11.733,52.879,11.187,38.128,-3.095,-41.256,5.855,
2016-11-29,11.564,52.522,11.519,38.053,-3.247,-41.613,5.968,
2016-11-30,11.337,52.116,11.772,38.516,-3.375,-41.909,6.043,
2016-12-01,11.495,51.914,11.907,38.07,-3.41,-42.064,6.115,
2016-12-02,11.421,52.67,12.115,37.397,-3.502,-42.125,6.19,
2016-12-03,11.176,52.755,12.533,36.108,-3.699,-42.488,6.328,
2016-12-04,11.254,51.667,12.374,35.871,-3.626,-42.526,6.274,
2016-12-05,11.136,51.253,12.376,35.525,-3.64,-42.596,6.261,
2016-12-06,10.729,51.852,12.563,36.064,-3.763,-42.664,6.287,
2016-12-07,10.316,52.085,12.732,35.395,-3.879,-42.778,6.307,
2016-12-08,10.318,51.994,13.202,36.621,-4.067,-43.216,6.494,
2016-12-09,9.889,53.939,12.96,37.267,-4.021,-42.674,6.347,
2016-12-10,10.128,53.134,13.088,37.195,-4.044,-42.923,6.427,
2016-12-11,10.269,53.317,13.401,37.246,-4.152,-43.175,6.568,
2016-12-12,10.226,54.194,13.556,37.736,-4.22,-43.168,6.626,
2016-12-13,10.056,53.344,13.403,37.315,-4.178,-43.172,6.544,
2016-12-14,10.254,54.125,13.361,38.276,-4.138,-43.004,6.551,
2016-12-15,10.604,54.323,13.141,39.361,-4.009,-42.773,6.504,
2016-12-16,10.588,54.426,13.052,38.731,-3.975,-42.676,6.466,
2016-12-17,10.199,54.942,12.848,40.864,-3.939,-42.406,6.339,
2016-12-18,9.922,53.906,12.979,41.989,-4.024,-42.696,6.359,
2016-12-19,9.938,54.369,12.5,41.477,-3.831,-42.189,6.169,
2016-12-20,9.672,52.823,12.529,39.802,-3.874,-42.473,6.15,
2016-12-21,9.352,52.398,12.321,40.086,-3.828,-42.356,6.029,
2016-12-22,9.423,53.1,12.506,40.909,-3.894,-42.406,6.111,
2016-12-23,9.423,53.342,12.634,41.014,-3.945,-42.481,6.162,
2016-12-24,9.329,53.076,12.428,41.325,-3.874,-42.339,6.069,
2016-12-25,9.308,52.548,12.263,40.425,-3.81,-42.279,6.0,
2016-12-26,9.535,52.61,12.052,41.013,-3.699,-42.078,5.942,
2016-12-27,9.402,51.5,12.298,40.616,-3.813,-42.485,6.025,
2016-12-28,9.306,51.532,12.579,40.631,-3.937,-42.732,6.126,
2016-12-29,9.027,51.952,12.457,42.012,-3.921,-42.552,6.045,
2016-12-30,9.026,50.21,12.546,43.482,-3.956,-42.923,6.08,
